Year,Gtm,Month,Home,Opp,Win,pitchIP,pitchH,pitchR,pitchER,pitchUER,pitchBB,pitchSO,pitchHR,pitchHBP,pitchERA,pitchBF,pitchPit,pitchStr,pitchIR,pitchIS,pitchSB,pitchCS,pitchAB,pitch1B,pitch2B,pitch3B,pitchIBB,pitchSH,pitchSF,pitchROE,pitchGDP,numPitchers,PA,AB,R,H,1B,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,Thr,OppStarter,OppGameScore,RD
2021,20,Apr,1,ARI,0,7,8,5,5,0,3,7,2,0,4.67,31,107,65,0,0,0,1,27,4,1,1,0,1,0,0,0,3,24,21,0,1,1,0,0,0,0,2,0,6,1,0,0,0,1,0,0,0.223,0.319,0.414,0.732,3,R,Z.Gallen(79),79,-5
2021,21,Apr,1,ARI,0,7,10,7,6,1,2,8,3,0,4.79,33,129,94,2,0,0,0,31,4,3,0,0,0,0,1,0,4,21,21,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0.216,0.31,0.4,0.71,0,L,M.Bumgarner(84),84,-7
2021,22,Apr,1,CHC,1,9,6,7,7,0,6,9,2,1,4.89,41,153,94,2,0,1,0,33,3,1,0,0,0,1,1,0,5,42,34,8,10,5,3,0,2,8,7,0,8,1,0,0,0,0,1,0,0.22,0.316,0.408,0.724,10,R,Z.Davies(29),29,1
2021,23,Apr,1,CHC,1,9,2,0,0,0,1,13,0,0,4.67,30,126,83,0,0,0,0,28,2,0,0,0,1,0,0,0,3,39,35,5,10,6,3,0,1,5,4,0,13,0,0,0,1,0,1,0,0.223,0.318,0.41,0.729,10,R,T.Williams(53),53,5
2021,24,Apr,1,CHC,1,9,5,0,0,0,3,11,0,0,4.46,36,154,98,2,0,0,0,33,4,0,1,0,0,0,1,0,4,45,42,10,18,9,4,0,5,10,2,0,6,1,0,0,0,0,0,0,0.234,0.326,0.436,0.762,11,R,K.Hendricks(14),14,10
2021,25,Apr,1,CHC,0,9,16,9,9,0,5,5,1,0,4.65,48,168,111,1,1,3,0,41,12,2,1,2,0,2,0,0,5,37,33,3,7,5,1,0,1,3,3,0,7,1,0,0,0,2,0,0,0.233,0.325,0.432,0.757,7,R,A.Alzolay(61),61,-6
2021,26,Apr,0,TOR,0,8,14,13,12,1,7,6,6,0,4.97,46,170,97,3,1,1,0,38,7,1,0,0,0,0,0,0,6,36,34,5,9,6,2,0,1,5,2,0,7,0,0,0,0,1,0,0,0.235,0.324,0.431,0.755,4,L,R.Ray(61),61,-8
2021,27,May,0,TOR,0,9.2,9,6,5,1,5,9,2,1,4.96,42,166,101,2,1,0,0,36,6,1,0,2,0,0,0,1,6,44,39,5,11,8,1,0,2,5,3,1,10,1,1,0,1,2,0,0,0.237,0.325,0.432,0.757,10,L,T.Bergen(53),53,-1
2021,28,May,0,TOR,0,8,11,7,7,0,3,8,1,0,5.06,38,157,103,1,1,0,0,35,6,4,0,0,0,0,1,1,4,37,34,2,9,8,1,0,0,2,1,0,13,1,0,1,1,1,0,0,0.238,0.324,0.427,0.751,8,R,R.Stripling(48),48,-5
2021,29,May,0,WSN,1,9,5,1,0,1,3,8,0,0,4.87,33,132,87,0,0,0,0,30,5,0,0,0,0,0,0,2,3,39,34,6,7,4,1,0,2,6,5,2,5,0,0,0,2,2,0,0,0.237,0.323,0.427,0.75,6,R,J.Ross(51),51,5
2021,30,May,0,WSN,1,9,6,3,3,0,4,9,2,1,4.81,37,145,84,1,0,0,0,31,3,1,0,0,1,0,0,1,6,34,31,5,5,3,0,0,2,5,2,1,7,0,1,0,0,0,1,0,0.234,0.32,0.424,0.745,2,R,E.Fedde(38),38,2
2021,31,May,0,WSN,1,9,8,2,1,1,5,7,0,0,4.68,39,145,87,3,0,1,0,34,5,3,0,1,0,0,0,1,5,31,29,3,4,3,1,0,0,3,2,0,7,0,0,0,0,1,1,1,0.232,0.317,0.417,0.734,1,L,J.Lester(50),50,1
2021,32,May,1,PHI,0,9,16,12,6,6,6,13,2,0,4.72,49,215,133,3,1,0,0,42,13,1,0,0,1,0,0,1,5,32,31,2,5,3,1,0,1,2,1,0,10,0,0,0,0,1,0,0,0.229,0.313,0.413,0.726,3,R,Z.Eflin(63),63,-10
2021,33,May,1,PHI,1,12,12,7,4,3,4,14,1,0,4.65,51,207,124,0,0,0,0,46,9,2,0,0,0,0,0,3,7,54,41,8,9,5,1,1,2,7,10,3,11,1,2,0,0,0,0,0,0.229,0.316,0.414,0.731,16,R,V.Velasquez(63),63,1
2021,34,May,1,PHI,1,9,6,1,1,0,1,9,1,1,4.54,34,138,89,0,0,1,0,32,4,1,0,0,0,0,0,1,4,32,30,6,9,5,1,1,2,6,2,0,7,0,0,0,0,1,1,1,0.231,0.317,0.419,0.736,2,R,A.Nola(35),35,5
2021,35,May,1,TOR,0,9,11,5,5,0,1,10,1,1,4.55,39,152,100,3,2,1,0,37,9,1,0,0,0,0,0,1,5,35,33,3,7,4,1,0,2,3,1,0,13,1,0,0,0,0,0,1,0.23,0.315,0.42,0.735,5,L,R.Ray(60),60,-2
2021,36,May,1,TOR,0,9,5,4,4,0,3,7,2,0,4.54,33,133,82,0,0,1,2,30,2,1,0,0,0,0,1,0,4,34,32,1,5,3,1,0,1,1,2,0,8,0,0,0,0,0,0,0,0.228,0.312,0.416,0.728,6,L,H.Ryu(68),68,-3
2021,37,May,1,TOR,0,9,13,8,8,0,3,7,0,1,4.63,43,158,100,6,1,0,0,37,10,3,0,0,1,1,0,1,7,35,33,4,6,4,0,0,2,4,2,0,15,0,0,0,0,0,1,0,0.227,0.31,0.414,0.725,4,R,R.Stripling(59),59,-4
2021,38,May,0,MIL,1,9,8,3,3,0,2,6,2,1,4.59,38,157,104,1,0,0,1,34,5,1,0,0,1,0,1,1,6,41,34,6,8,5,0,1,2,6,5,0,9,1,1,0,0,0,0,0,0.227,0.311,0.416,0.727,8,R,A.Houser(45),45,3
2021,39,May,0,MIL,1,9,3,1,1,0,5,6,0,0,4.5,34,149,88,2,1,2,0,28,2,1,0,0,0,1,0,1,4,42,36,5,11,6,3,0,2,5,4,0,12,1,0,1,0,1,0,0,0.23,0.313,0.42,0.733,10,L,B.Anderson(29),29,4
2021,40,May,0,MIL,0,8,12,10,10,0,8,10,1,1,4.65,45,184,107,2,2,0,0,36,9,2,0,0,0,0,0,0,5,43,36,9,8,7,0,0,1,9,5,0,13,0,1,1,0,0,1,0,0.229,0.313,0.417,0.73,7,R,F.Peralta(75),75,-1
2021,41,May,1,NYM,0,9,9,3,3,0,5,12,0,1,4.61,42,160,102,4,1,1,0,35,5,4,0,1,1,0,0,0,4,31,30,1,3,1,1,0,1,1,1,0,8,0,0,0,0,0,0,0,0.226,0.31,0.413,0.722,3,R,T.Walker(59),59,-2
2021,42,May,1,NYM,0,9,8,4,4,0,1,8,2,0,4.59,34,109,78,0,0,0,0,32,4,2,0,0,0,1,0,2,4,34,31,3,5,1,2,0,2,3,3,0,15,0,0,0,0,1,0,0,0.225,0.308,0.413,0.721,4,R,M.Castro(54),54,-1
2021,43,May,1,NYM,1,9,4,4,1,3,1,13,1,0,4.51,33,127,87,2,2,1,0,32,2,1,0,0,0,0,1,1,5,37,32,5,10,6,3,0,1,4,3,1,10,2,0,0,0,1,0,1,0.227,0.31,0.415,0.725,8,L,D.Peterson(46),46,1
2021,44,May,1,PIT,0,10,12,6,5,1,1,10,2,0,4.51,42,178,121,4,1,0,1,40,9,1,0,0,0,1,0,0,7,40,37,4,8,5,1,0,2,4,3,0,12,0,0,0,0,0,0,0,0.227,0.309,0.414,0.724,7,R,W.Crowe(41),41,-2
2021,45,May,1,PIT,1,9,11,1,0,1,1,9,0,0,4.41,38,136,92,0,0,0,0,37,11,0,0,0,0,0,0,0,3,49,41,20,20,6,7,0,7,20,5,0,9,0,1,2,0,0,0,0,0.234,0.315,0.435,0.751,5,L,T.Anderson(16),16,19
2021,46,May,1,PIT,1,9,7,1,1,0,4,7,1,0,4.33,36,135,87,2,0,0,0,32,6,0,0,0,0,0,0,1,4,37,33,6,10,5,2,0,3,6,3,0,10,1,0,0,0,1,2,0,0.235,0.317,0.44,0.757,7,R,M.Keller(36),36,5
2021,47,May,1,PIT,1,9,4,1,1,0,3,4,0,0,4.26,33,112,71,0,0,0,0,30,3,1,0,0,0,0,0,1,3,32,29,7,7,4,0,0,3,7,1,0,8,1,1,0,0,1,0,0,0.236,0.316,0.442,0.758,1,R,J.Brubaker(33),33,6
2021,48,May,0,BOS,1,9,4,1,1,0,3,12,0,1,4.19,33,135,89,0,0,0,0,29,3,0,1,0,0,0,0,1,3,40,35,3,8,5,3,0,0,3,5,1,7,0,0,0,0,0,0,0,0.235,0.316,0.439,0.756,10,R,G.Richards(45),45,2
2021,49,May,0,BOS,0,8,7,9,8,1,3,7,2,0,4.28,36,138,89,2,2,1,0,32,3,2,0,0,0,1,1,0,4,38,34,5,9,3,3,1,2,5,2,0,9,1,0,1,0,1,1,0,0.236,0.316,0.442,0.759,6,R,N.Pivetta(49),49,-4
2021,50,May,0,NYM,0,8,13,13,9,4,3,12,5,1,4.38,42,170,102,4,3,0,0,38,7,1,0,0,0,0,1,0,5,34,29,2,5,4,1,0,0,1,5,0,13,0,0,0,0,2,0,1,0.235,0.316,0.438,0.754,5,R,T.Walker(70),70,-11
2021,51,May,1,WSN,1,9,7,3,3,0,3,10,1,0,4.36,37,135,95,0,0,0,0,33,6,0,0,0,1,0,0,0,5,35,29,5,6,5,0,0,1,5,5,0,11,0,0,1,0,0,0,0,0.234,0.316,0.436,0.752,6,R,J.Ross(49),49,2
2021,52,Jun,1,WSN,0,9,14,11,10,1,3,12,2,1,4.47,45,174,119,1,1,0,0,41,10,2,0,0,0,0,0,0,6,41,35,6,8,5,2,0,1,6,4,0,9,0,1,1,1,0,2,0,0.234,0.316,0.435,0.75,8,R,S.Strasburg(47),47,-5
2021,53,Jun,1,WSN,0,9,9,5,5,0,2,7,2,1,4.48,38,142,96,1,0,2,0,35,6,1,0,0,0,0,1,2,5,37,34,3,7,4,2,0,1,3,3,0,10,0,0,0,1,0,1,1,0.234,0.315,0.433,0.748,7,L,J.Lester(56),56,-2
2021,54,Jun,1,WSN,1,9,4,1,1,0,5,10,0,0,4.41,36,137,81,2,0,0,0,31,3,1,0,0,0,0,0,0,4,34,31,5,7,4,2,0,1,5,3,0,9,0,0,0,0,0,2,0,0.234,0.315,0.432,0.747,5,L,P.Corbin(42),42,4
2021,55,Jun,1,LAD,0,9,4,9,9,0,8,10,0,0,4.5,40,189,106,5,5,0,0,31,1,3,0,0,1,0,1,2,5,39,33,5,7,5,1,0,1,3,5,0,11,0,1,0,1,0,0,1,0.233,0.315,0.43,0.745,7,L,J.Urias(58),58,-4
2021,56,Jun,1,LAD,1,9,5,4,2,2,2,11,0,2,4.45,38,155,102,1,0,1,0,34,5,0,0,0,0,0,3,1,6,36,33,6,11,8,2,0,1,6,3,0,12,0,0,0,0,1,3,0,0.235,0.316,0.431,0.747,6,L,C.Kershaw(44),44,2
2021,57,Jun,1,LAD,1,9,7,2,2,0,0,5,1,0,4.41,34,126,88,2,0,0,0,34,5,1,0,0,0,0,0,0,4,37,29,4,7,4,3,0,0,4,6,0,10,0,1,1,0,0,0,0,0.235,0.317,0.43,0.747,9,R,T.Bauer(51),51,2
2021,58,Jun,0,PHI,1,9,11,5,4,1,6,4,2,0,4.4,42,161,98,3,1,0,0,35,8,1,0,0,1,0,0,2,7,41,37,9,12,7,2,0,3,8,4,0,7,0,0,0,0,2,0,1,0.237,0.318,0.434,0.752,5,R,A.Nola(42),42,4
2021,59,Jun,0,PHI,0,8.2,5,2,2,0,2,8,1,0,4.36,34,127,87,0,0,0,0,31,3,1,0,0,1,0,1,0,4,35,33,1,8,6,1,1,0,1,2,0,10,0,0,0,1,2,0,0,0.237,0.317,0.432,0.749,7,R,Z.Eflin(57),57,-1
2021,60,Jun,0,PHI,0,9,9,4,3,1,2,4,0,0,4.34,38,140,93,1,0,1,0,36,5,4,0,0,0,0,0,0,5,38,34,3,5,4,0,0,1,1,4,0,15,0,0,0,0,0,1,0,0.235,0.316,0.429,0.745,6,R,Z.Wheeler(86),86,-1
2021,61,Jun,0,MIA,0,8,5,4,4,0,7,7,0,1,4.34,36,152,88,0,0,0,1,27,4,1,0,0,0,1,0,0,5,40,36,3,9,5,4,0,0,3,4,0,10,0,0,0,0,0,1,0,0.236,0.316,0.427,0.744,10,R,S.Alcantara(58),58,-1
2021,62,Jun,0,MIA,0,8,8,4,4,0,2,5,2,1,4.34,33,127,90,0,0,2,0,29,6,0,0,0,0,1,0,1,3,34,33,2,7,5,1,0,1,2,1,0,10,0,0,0,0,1,0,0,0.235,0.315,0.426,0.741,5,R,Z.Thompson(65),65,-2
2021,63,Jun,0,MIA,1,9,9,4,4,0,1,12,0,0,4.34,37,149,103,2,2,1,0,36,8,1,0,0,0,0,0,0,6,43,34,6,9,5,2,0,2,6,7,1,5,2,0,0,1,2,0,0,0.236,0.317,0.427,0.744,10,R,P.Lopez(31),31,2
2021,64,Jun,1,BOS,0,9,14,10,10,0,2,11,4,0,4.43,42,155,107,2,1,0,1,39,8,1,1,0,1,0,0,0,6,41,36,8,9,5,4,0,0,7,3,0,15,0,1,1,0,0,1,0,0.236,0.317,0.426,0.743,6,L,E.Rodriguez(41),41,-2
2021,65,Jun,1,BOS,0,9,14,10,10,0,3,10,1,0,4.52,44,179,124,3,3,0,0,41,5,8,0,0,0,0,0,0,7,47,39,8,12,5,4,1,2,8,5,0,8,2,0,1,2,0,0,0,0.237,0.318,0.429,0.748,12,R,G.Richards(30),30,-2
2021,66,Jun,1,STL,1,9,3,0,0,0,0,9,0,2,4.45,31,128,85,2,0,0,0,29,3,0,0,0,0,0,0,1,3,36,29,4,8,3,3,1,1,4,5,0,5,0,1,1,0,1,1,0,0.238,0.319,0.431,0.75,8,R,J.Gant(50),50,4
2021,67,Jun,1,STL,1,9,3,1,1,0,3,6,0,0,4.39,31,123,82,0,0,0,1,28,2,1,0,0,0,0,0,1,3,42,32,9,11,7,2,0,2,9,7,0,7,2,0,1,0,1,1,1,0.239,0.322,0.433,0.755,9,R,C.Martinez(10),10,8
2021,68,Jun,1,STL,0,7,12,9,9,0,3,6,2,0,4.48,36,113,79,2,2,1,0,32,7,3,0,0,0,1,0,0,4,26,23,1,3,2,1,0,0,0,3,0,11,0,0,0,0,0,2,1,0.238,0.321,0.431,0.752,4,R,A.Wainwright(75),75,-8
2021,69,Jun,1,STL,1,7,2,0,0,0,3,8,0,0,4.43,26,109,71,1,0,0,0,23,2,0,0,0,0,0,0,0,3,22,21,1,4,3,0,0,1,1,1,0,7,0,0,0,0,1,0,0,0.238,0.32,0.43,0.75,3,L,K.Kim(53),53,1
2021,70,Jun,0,NYM,0,6,4,4,4,0,3,4,0,1,4.44,27,94,54,3,3,0,0,22,3,1,0,1,1,0,1,0,4,26,23,2,2,0,1,0,1,2,3,0,8,0,0,0,0,0,0,0,0.236,0.319,0.428,0.747,3,R,J.deGrom(69),69,-2
2021,71,Jun,0,NYM,1,7,5,0,0,0,1,5,0,1,4.39,26,112,67,1,0,0,1,24,4,1,0,0,0,0,0,0,3,28,25,1,4,2,1,0,1,1,3,0,6,0,0,0,0,0,0,0,0.235,0.318,0.427,0.745,6,R,J.Eickhoff(56),56,1
2021,72,Jun,0,NYM,1,9,2,0,0,0,2,12,0,2,4.33,33,131,84,0,0,0,0,29,1,1,0,0,0,0,0,0,3,37,32,3,5,4,0,0,1,3,5,0,12,0,0,0,0,0,2,0,0.234,0.317,0.424,0.742,7,R,M.Stroman(51),51,3
2021,73,Jun,0,NYM,0,8,13,7,7,0,4,9,1,0,4.37,40,158,96,1,1,0,0,35,9,3,0,0,1,0,1,2,6,39,34,3,8,5,2,0,1,3,5,0,8,0,0,0,0,0,1,0,0.234,0.318,0.424,0.741,9,R,T.Megill(51),51,-4
2021,74,Jun,0,CIN,0,8,8,5,5,0,8,8,1,0,4.39,39,146,90,3,1,0,0,30,4,3,0,1,0,1,0,0,6,40,35,3,8,6,0,0,2,3,4,0,12,1,0,0,0,0,0,0,0.234,0.318,0.424,0.741,10,R,T.Santillan(67),67,-2
2021,75,Jun,0,CIN,1,9,11,2,2,0,0,5,1,0,4.35,36,125,85,0,0,1,1,36,7,3,0,0,0,0,0,1,4,38,36,3,9,3,4,0,2,3,2,0,8,0,0,0,0,0,3,0,0.234,0.317,0.425,0.742,8,R,V.Gutiérrez(50),50,1
2021,76,Jun,0,CIN,0,8,6,4,4,0,1,12,2,0,4.36,30,126,82,0,0,0,0,29,3,1,0,0,0,0,0,1,3,38,34,1,8,6,2,0,0,1,4,0,9,0,0,0,0,0,0,0,0.235,0.317,0.423,0.741,10,R,L.Castillo(69),69,-3
2021,77,Jun,0,CIN,1,9,2,0,0,0,4,14,0,0,4.3,33,162,99,1,0,0,0,29,2,0,0,0,0,0,0,0,6,36,33,4,7,2,3,0,2,4,2,1,12,1,0,0,0,0,0,1,0.234,0.317,0.424,0.741,5,R,T.Mahle(50),50,4
2021,78,Jun,1,NYM,0,9,7,4,4,0,3,10,1,1,4.29,37,139,91,0,0,0,0,31,5,1,0,0,2,0,0,1,4,37,33,3,6,5,0,0,1,3,4,1,9,0,0,0,0,0,0,0,0.234,0.316,0.422,0.738,7,R,T.Megill(51),51,-1
2021,79,Jun,1,NYM,1,9,4,2,2,0,3,12,1,0,4.26,33,119,83,0,0,0,0,30,2,1,0,0,0,0,0,1,4,50,43,20,20,12,4,0,4,20,6,0,6,1,0,0,0,0,1,1,0.237,0.32,0.429,0.749,6,L,D.Peterson(20),20,18
2021,80,Jul,1,NYM,1,9,6,3,3,0,3,4,2,0,4.25,36,130,81,0,0,1,0,33,4,0,0,0,0,0,0,0,3,38,35,4,9,6,1,1,1,4,3,1,17,0,0,0,0,0,1,0,0.238,0.32,0.429,0.749,8,R,J.deGrom(69),69,1
2021,81,Jul,1,MIA,1,9,5,0,0,0,7,9,0,0,4.19,36,143,84,2,0,0,0,29,5,0,0,0,0,0,0,1,6,29,25,1,2,2,0,0,0,1,2,0,8,1,0,1,0,0,1,0,0.236,0.319,0.426,0.744,4,R,P.Lopez(46),46,1
2021,82,Jul,1,MIA,0,9,5,3,3,0,5,10,1,0,4.18,36,148,94,1,0,0,0,30,4,0,0,0,1,0,0,0,4,39,34,2,8,8,0,0,0,2,5,0,6,0,0,0,3,3,1,1,0.236,0.319,0.423,0.742,10,R,S.Alcantara(60),60,-1
2021,83,Jul,1,MIA,1,10,12,7,7,0,2,13,3,0,4.21,44,196,129,0,0,3,0,40,9,0,0,0,1,1,0,0,6,45,37,8,12,8,3,0,1,8,7,5,9,0,0,1,0,1,0,1,0.237,0.32,0.424,0.744,9,R,Z.Thompson(55),55,1
2021,84,Jul,0,PIT,0,8,14,11,11,0,4,9,3,0,4.3,42,164,102,3,2,0,0,37,9,2,0,1,1,0,0,0,4,37,31,1,6,4,2,0,0,0,4,0,12,2,0,0,0,2,0,0,0.237,0.32,0.422,0.743,9,R,C.De Jong(56),56,-10
2021,85,Jul,0,PIT,0,8,9,2,2,0,7,7,0,0,4.27,39,156,92,0,0,0,1,31,7,2,0,0,0,1,0,0,5,33,30,1,5,4,0,0,1,1,2,0,9,1,0,0,0,2,1,0,0.236,0.319,0.421,0.74,5,R,C.Kuhl(67),67,-1
2021,86,Jul,0,PIT,1,9,14,3,3,0,4,8,1,0,4.26,44,163,106,2,0,1,0,40,9,4,0,1,0,0,0,1,5,52,43,14,18,11,5,0,2,13,8,0,5,0,1,0,0,1,1,0,0.239,0.322,0.424,0.747,11,R,W.Crowe(46),46,11
2021,87,Jul,0,MIA,1,9,2,0,0,0,3,10,0,0,4.21,32,126,78,0,0,0,0,28,2,0,0,0,1,0,0,0,3,43,37,5,10,4,4,1,1,5,5,0,9,1,0,0,0,0,0,0,0.239,0.323,0.426,0.749,11,R,A.Bass(49),49,5
2021,88,Jul,0,MIA,1,9,11,4,4,0,1,10,1,0,4.21,39,150,97,0,0,1,0,38,9,1,0,0,0,0,0,0,5,37,33,5,7,3,3,0,1,5,3,0,11,0,0,1,0,0,1,0,0.239,0.323,0.425,0.748,5,L,T.Rogers(46),46,1
2021,89,Jul,0,MIA,0,8,12,7,7,0,5,10,1,0,4.24,40,173,103,2,0,2,0,35,7,3,1,1,0,0,0,1,5,35,33,4,6,2,2,0,2,4,2,0,12,0,0,0,0,0,0,0,0.238,0.322,0.425,0.747,4,R,P.Lopez(57),57,-3
2021,90,Jul,1,TBR,0,10,12,7,6,1,6,12,1,2,4.26,50,192,118,2,0,1,0,41,8,2,1,0,0,1,0,0,6,43,40,6,10,7,0,0,3,6,3,0,11,0,0,0,0,0,1,0,0.238,0.321,0.426,0.747,8,R,M.Wacha(39),39,-1
2021,91,Jul,1,TBR,1,9,4,0,0,0,2,8,0,0,4.21,33,121,76,0,0,0,0,31,4,0,0,0,0,0,0,0,3,38,33,9,11,4,5,0,2,9,3,1,3,0,0,2,0,0,0,0,0.24,0.322,0.429,0.75,5,L,J.Fleming(19),19,9
2021,92,Jul,1,TBR,0,9,8,7,7,0,3,6,2,0,4.24,37,146,97,1,0,1,1,32,3,3,0,0,0,2,0,0,6,42,39,5,12,8,4,0,0,5,3,0,8,0,0,0,1,1,0,0,0.24,0.322,0.428,0.751,10,L,R.Hill(40),40,-2
2021,93,Jul,1,SDP,1,9,5,1,1,0,2,6,0,1,4.21,35,111,68,2,0,0,0,30,3,2,0,0,1,1,0,0,4,32,29,2,5,3,1,0,1,2,2,0,5,1,0,0,0,0,0,0,0.24,0.322,0.427,0.749,6,R,Y.Darvish(54),54,1
2021,94,Jul,1,SDP,0,7,7,3,3,0,4,6,1,0,4.2,31,136,82,0,0,0,1,26,4,2,0,0,0,1,0,0,3,27,25,2,5,4,1,0,0,1,0,0,3,0,1,1,1,0,0,0,0.239,0.321,0.426,0.746,4,R,C.Paddack(62),62,-1
2021,95,Jul,1,SDP,0,7,6,6,6,0,6,7,1,0,4.23,33,156,98,0,0,1,0,26,3,2,0,2,0,1,0,0,4,31,24,5,5,2,2,0,1,5,6,0,6,0,0,1,0,1,0,0,0.239,0.321,0.426,0.747,5,R,R.Knehr(40),40,-1
2021,96,Jul,0,PHI,1,9,7,2,2,0,4,11,0,0,4.21,37,150,96,3,1,0,0,33,4,2,1,0,0,0,0,0,5,41,34,7,7,4,1,0,2,6,7,1,6,0,0,0,0,0,1,0,0.239,0.321,0.425,0.747,7,L,M.Moore(37),37,5
2021,97,Jul,0,PHI,0,8,8,5,5,0,5,7,1,0,4.22,36,143,89,0,0,4,1,31,4,3,0,0,0,0,0,0,4,38,35,1,9,7,2,0,0,1,3,0,8,0,0,0,0,0,0,1,0.239,0.321,0.424,0.745,10,R,Z.Wheeler(65),65,-4
2021,98,Jul,0,PHI,1,9,8,3,2,1,6,7,0,0,4.2,41,166,107,1,0,1,0,34,6,2,0,0,0,1,0,1,5,50,43,15,17,10,2,0,5,15,5,0,9,0,2,0,1,0,0,0,0.241,0.323,0.429,0.752,8,R,V.Velasquez(24),24,12
2021,99,Jul,0,PHI,0,8,6,2,2,0,0,12,2,0,4.18,29,107,77,0,0,0,0,28,4,0,0,0,1,0,0,1,2,32,32,1,4,1,2,0,1,1,0,0,10,0,0,0,1,0,0,0,0.24,0.321,0.428,0.749,4,R,A.Nola(81),81,-1
2021,100,Jul,0,NYM,1,7,5,0,0,0,2,4,0,0,4.15,26,96,60,0,0,0,0,24,4,1,0,0,0,0,0,2,3,32,30,2,10,7,3,0,0,2,2,1,8,0,0,0,0,1,0,0,0.241,0.322,0.428,0.749,9,R,M.Stroman(46),46,2
2021,101,Jul,0,NYM,0,6,6,1,1,0,2,5,0,1,4.13,26,93,56,2,0,0,0,23,4,2,0,0,0,0,0,1,4,25,24,0,4,4,0,0,0,0,1,0,10,0,0,0,0,1,0,0,0.24,0.321,0.426,0.747,4,L,A.Loup(54),54,-1
2021,102,Jul,0,NYM,1,9,10,5,5,0,2,8,2,0,4.14,39,143,94,0,0,0,0,36,5,3,0,0,1,0,0,0,4,45,39,12,11,5,2,0,4,12,5,1,11,1,0,0,1,0,0,0,0.241,0.322,0.428,0.75,6,R,J.Eickhoff(5),5,7
2021,103,Jul,0,NYM,0,8,6,2,2,0,2,9,1,1,4.12,31,116,74,0,0,0,0,28,5,0,0,0,0,0,0,1,2,36,35,1,9,7,1,0,1,1,1,0,9,0,0,0,0,0,0,0,0.241,0.321,0.428,0.749,8,R,T.Megill(59),59,-1
2021,104,Jul,0,NYM,1,9,12,3,3,0,1,11,1,0,4.11,37,136,97,0,0,0,0,36,9,2,0,0,0,0,0,2,5,38,34,6,7,4,0,0,3,6,4,0,10,0,0,0,0,0,0,0,0.241,0.321,0.428,0.749,5,R,T.Walker(40),40,3
2021,105,Jul,1,MIL,0,9,13,9,9,0,4,8,3,1,4.16,45,174,111,0,0,0,0,38,8,2,0,0,1,1,0,0,5,39,35,5,10,8,1,0,1,5,3,0,12,1,0,0,0,1,1,0,0.241,0.321,0.428,0.749,7,R,C.Burnes(28),28,-4
2021,106,Jul,1,MIL,1,9,7,1,1,0,4,8,0,1,4.13,39,143,85,0,0,2,0,34,7,0,0,0,0,0,2,2,5,40,37,8,13,9,2,0,2,8,2,0,9,1,0,0,1,0,0,0,0.242,0.322,0.429,0.751,8,R,B.Woodruff(45),45,7
2021,107,Aug,1,MIL,0,9,3,2,2,0,0,8,1,0,4.11,30,122,87,0,0,0,0,30,2,0,0,0,0,0,0,0,4,36,34,1,7,6,1,0,0,1,1,0,9,1,0,0,0,0,0,0,0.242,0.321,0.428,0.749,8,L,B.Anderson(61),61,-1
2021,108,Aug,0,STL,1,9,8,1,1,0,1,8,0,0,4.08,34,141,96,0,0,0,0,33,7,1,0,0,0,0,0,2,4,37,34,6,10,8,0,0,2,5,3,0,5,0,0,0,0,3,0,0,0.242,0.322,0.428,0.75,4,L,J.Lester(27),27,5
2021,109,Aug,0,STL,1,9,7,4,4,0,2,7,1,2,4.08,38,153,102,0,0,2,0,33,5,1,0,0,0,1,0,0,6,40,36,7,10,6,1,1,2,7,3,0,8,0,0,1,0,0,1,0,0.243,0.322,0.429,0.751,6,L,J.Happ(52),52,3
2021,110,Aug,0,STL,1,9,8,4,3,1,3,5,1,1,4.07,37,156,87,1,1,0,0,33,6,1,0,0,0,0,0,1,5,43,32,8,7,3,2,0,2,8,8,1,2,3,0,0,0,2,0,0,0.243,0.323,0.429,0.752,8,L,W.LeBlanc(56),56,4
2021,111,Aug,1,WSN,1,9,5,4,4,0,3,11,0,1,4.06,34,146,96,0,0,1,0,29,3,2,0,0,0,1,0,2,6,41,34,8,11,9,2,0,0,8,5,1,5,0,0,1,0,0,0,0,0.243,0.323,0.429,0.752,9,R,E.Fedde(32),32,4
2021,112,Aug,1,WSN,0,9,7,3,3,0,4,10,1,0,4.05,37,131,86,0,0,0,0,33,3,3,0,0,0,0,0,1,4,36,32,2,5,3,1,0,1,1,3,1,15,0,1,0,0,0,0,0,0.243,0.323,0.428,0.75,7,R,J.Gray(61),61,-1
2021,113,Aug,1,WSN,1,9,12,4,4,0,2,8,0,0,4.05,40,161,107,1,0,0,0,38,8,4,0,0,0,0,0,1,4,31,30,5,6,3,1,0,2,5,1,0,6,0,0,0,0,0,0,0,0.242,0.322,0.428,0.75,2,L,P.Corbin(46),46,1
2021,114,Aug,1,CIN,1,9,4,2,2,0,4,10,1,1,4.04,35,149,94,2,0,0,0,30,1,2,0,0,0,0,1,2,5,35,29,3,5,3,1,0,1,3,6,0,9,0,0,0,0,0,0,0,0.242,0.322,0.427,0.749,8,R,S.Gray(58),58,1
